step , loss 
267885 , 23.69
267886 , 38.84
267887 , 49.67
267888 , 39.10
267889 , 10.53
267890 , 13.87
267891 , 27.89
267892 , 28.92
267893 , 35.87
267894 , 40.02
267895 , 26.28
267896 , 42.87
267897 , 16.10
267898 , 52.61
267899 , 16.37
267900 , 31.82
267901 , 52.33
267902 , 25.89
267903 , 24.48
267904 , 27.03
267905 , 23.21
267906 , 12.67
267907 , 18.27
267908 , 22.00
267909 , 25.30
267910 , 21.06
267911 , 15.62
267912 , 51.77
267913 , 26.27
267914 , 18.92
267915 , 33.07
267916 , 22.62
267917 , 33.23
267918 , 23.58
267919 , 27.98
267920 , 12.35
267921 , 16.50
267922 , 13.85
267923 , 16.36
267924 , 30.46
267925 , 31.56
267926 , 28.16
267927 , 32.50
267928 , 19.74
267929 , 20.87
267930 , 25.60
267931 , 32.32
267932 , 24.40
267933 , 34.19
267934 , 29.84
267935 , 22.96
267936 , 21.96
268801 , 25.54
268802 , 17.28
268803 , 22.78
268804 , 28.75
268805 , 14.03
268806 , 17.03
268807 , 41.11
268808 , 23.00
268809 , 30.62
268810 , 22.54
268811 , 22.03
268812 , 78.98
268813 , 23.15
268814 , 20.79
268815 , 44.27
268816 , 34.50
268817 , 34.35
268818 , 17.39
268819 , 42.76
268820 , 17.38
268821 , 61.16
268822 , 29.34
268823 , 22.30
268824 , 18.90
268825 , 36.80
268826 , 22.67
268827 , 18.74
268828 , 24.90
268829 , 22.29
268830 , 14.03
268831 , 16.82
268832 , 10.81
268833 , 26.13
268834 , 10.30
268835 , 10.34
268836 , 39.18
268837 , 27.35
268838 , 26.03
268839 , 12.29
268840 , 21.38
268841 , 32.07
268842 , 51.78
268843 , 30.81
268844 , 44.56
268845 , 19.80
268846 , 34.54
268847 , 48.41
268848 , 38.44
268849 , 10.91
268850 , 19.43
268851 , 27.93
268852 , 27.94
268853 , 27.72
268854 , 40.85
268855 , 31.37
268856 , 43.90
268857 , 16.00
268858 , 51.74
268859 , 14.85
268860 , 27.78
268861 , 50.20
268862 , 25.09
268863 , 25.99
268864 , 20.29
268865 , 25.59
268866 , 14.33
268867 , 16.18
268868 , 23.53
268869 , 22.69
268870 , 25.26
268871 , 16.27
268872 , 45.21
268873 , 23.15
268874 , 19.92
268875 , 30.71
268876 , 21.26
268877 , 28.63
268878 , 26.26
268879 , 24.60
268880 , 12.06
268881 , 21.55
268882 , 15.64
268883 , 15.64
268884 , 23.73
268885 , 25.51
268886 , 26.16
268887 , 41.00
268888 , 14.32
268889 , 20.04
268890 , 18.15
268891 , 38.82
268892 , 30.20
268893 , 34.28
268894 , 31.66
268895 , 20.56
268896 , 20.75
269761 , 21.71
269762 , 16.46
269763 , 22.54
269764 , 32.67
269765 , 13.08
269766 , 16.88
269767 , 42.04
269768 , 23.00
269769 , 31.74
269770 , 28.69
269771 , 26.02
269772 , 84.34
269773 , 28.07
269774 , 22.13
269775 , 39.90
269776 , 30.88
269777 , 34.22
269778 , 14.31
269779 , 41.58
269780 , 21.40
269781 , 60.80
269782 , 29.03
269783 , 29.09
269784 , 15.00
269785 , 40.42
269786 , 20.90
269787 , 19.50
269788 , 21.26
269789 , 13.81
269790 , 14.43
269791 , 17.71
269792 , 15.99
269793 , 25.04
269794 , 8.85
269795 , 11.46
269796 , 38.31
269797 , 29.27
269798 , 26.60
269799 , 12.95
269800 , 22.12
269801 , 36.96
269802 , 45.20
269803 , 31.26
269804 , 31.91
269805 , 22.79
269806 , 35.93
269807 , 41.71
269808 , 39.70
269809 , 12.38
269810 , 14.80
269811 , 27.44
269812 , 29.01
269813 , 30.07
269814 , 41.81
269815 , 36.82
269816 , 40.15
269817 , 16.89
269818 , 49.58
269819 , 14.15
269820 , 27.84
269821 , 53.36
269822 , 22.90
269823 , 25.95
269824 , 21.79
269825 , 29.65
269826 , 11.69
269827 , 17.01
269828 , 25.26
269829 , 28.38
269830 , 19.09
269831 , 13.78
269832 , 57.14
269833 , 24.65
269834 , 16.20
269835 , 32.06
269836 , 28.38
269837 , 28.46
269838 , 29.53
269839 , 21.32
269840 , 11.16
269841 , 20.83
269842 , 11.62
269843 , 15.32
269844 , 29.77
269845 , 31.01
269846 , 21.98
269847 , 37.44
269848 , 16.28
269849 , 18.32
269850 , 19.39
269851 , 35.38
269852 , 21.89
269853 , 37.66
269854 , 28.79
269855 , 25.02
269856 , 26.43
270721 , 22.72
270722 , 20.72
270723 , 20.18
270724 , 33.65
270725 , 12.34
270726 , 18.06
270727 , 39.91
270728 , 22.94
270729 , 30.75
270730 , 23.62
270731 , 22.50
270732 , 82.53
270733 , 23.26
270734 , 20.99
270735 , 44.15
270736 , 35.22
270737 , 29.91
270738 , 15.36
270739 , 37.13
270740 , 14.67
270741 , 59.73
270742 , 27.32
270743 , 24.07
270744 , 17.83
270745 , 38.69
270746 , 23.05
270747 , 17.93
270748 , 28.01
270749 , 16.20
270750 , 16.52
270751 , 14.39
270752 , 11.77
270753 , 23.31
270754 , 12.82
270755 , 12.62
270756 , 33.28
270757 , 30.04
270758 , 27.64
270759 , 13.46
270760 , 21.65
270761 , 36.88
270762 , 46.06
270763 , 30.47
270764 , 41.95
270765 , 21.46
270766 , 37.59
270767 , 47.48
270768 , 37.78
270769 , 10.54
270770 , 17.25
270771 , 25.31
270772 , 26.97
270773 , 40.26
270774 , 55.25
270775 , 31.23
270776 , 38.03
270777 , 19.22
270778 , 46.54
270779 , 16.90
270780 , 29.32
270781 , 51.16
270782 , 20.75
270783 , 19.40
270784 , 24.27
270785 , 32.26
270786 , 12.43
270787 , 15.99
270788 , 21.10
270789 , 22.67
270790 , 18.33
270791 , 16.22
270792 , 59.35
270793 , 23.46
270794 , 17.64
270795 , 31.03
270796 , 19.58
270797 , 30.95
270798 , 27.47
270799 , 23.88
270800 , 12.13
270801 , 15.83
270802 , 16.22
270803 , 13.97
270804 , 31.87
270805 , 25.87
270806 , 23.09
270807 , 35.11
270808 , 19.23
270809 , 18.63
270810 , 19.47
270811 , 39.43
270812 , 22.67
270813 , 34.60
270814 , 28.87
270815 , 20.33
270816 , 23.40
271681 , 25.15
271682 , 17.18
271683 , 28.38
271684 , 38.53
271685 , 12.88
271686 , 18.25
271687 , 38.13
271688 , 29.84
271689 , 29.13
271690 , 19.60
271691 , 21.37
271692 , 84.48
271693 , 21.43
271694 , 21.57
271695 , 46.60
271696 , 33.76
271697 , 31.24
271698 , 15.06
271699 , 46.52
271700 , 16.57
271701 , 59.49
271702 , 27.52
271703 , 23.88
271704 , 14.28
271705 , 36.37
271706 , 20.97
271707 , 15.12
271708 , 23.82
271709 , 16.46
271710 , 13.78
271711 , 16.94
271712 , 13.96
271713 , 25.25
271714 , 11.00
271715 , 13.13
271716 , 34.95
271717 , 29.00
271718 , 24.83
271719 , 12.19
271720 , 26.30
271721 , 42.91
271722 , 44.84
271723 , 28.93
271724 , 35.42
271725 , 20.91
271726 , 36.02
271727 , 39.66
271728 , 45.57
271729 , 9.61
271730 , 21.72
271731 , 28.72
271732 , 26.94
271733 , 34.97
271734 , 42.22
271735 , 27.15
271736 , 43.38
271737 , 14.95
271738 , 51.78
271739 , 14.85
271740 , 29.48
271741 , 47.32
271742 , 22.32
271743 , 24.35
271744 , 21.89
271745 , 21.70
271746 , 12.62
271747 , 15.98
271748 , 26.63
271749 , 26.12
271750 , 18.74
271751 , 17.46
271752 , 48.97
271753 , 21.87
271754 , 17.00
271755 , 29.93
271756 , 22.33
271757 , 42.40
271758 , 26.99
271759 , 24.80
271760 , 13.56
271761 , 15.11
271762 , 15.34
271763 , 18.04
271764 , 26.61
271765 , 30.16
271766 , 22.15
271767 , 31.37
271768 , 17.10
271769 , 18.48
271770 , 22.69
271771 , 31.65
271772 , 24.01
271773 , 35.53
271774 , 40.71
271775 , 22.48
271776 , 21.34
272641 , 22.22
272642 , 17.27
272643 , 25.56
272644 , 36.62
272645 , 13.67
272646 , 15.88
272647 , 38.38
272648 , 23.95
272649 , 31.67
272650 , 20.13
272651 , 22.32
272652 , 81.60
272653 , 27.13
272654 , 22.62
272655 , 45.47
272656 , 36.84
272657 , 32.38
272658 , 14.10
272659 , 39.98
272660 , 19.12
272661 , 63.76
272662 , 28.56
272663 , 23.96
272664 , 17.90
272665 , 40.81
272666 , 19.08
272667 , 15.70
272668 , 23.56
272669 , 17.01
272670 , 11.33
272671 , 15.87
272672 , 10.95
272673 , 24.57
272674 , 10.40
272675 , 11.63
272676 , 33.73
272677 , 26.82
272678 , 22.60
272679 , 12.15
272680 , 24.86
272681 , 38.59
272682 , 44.11
272683 , 30.18
272684 , 41.21
272685 , 21.87
272686 , 37.34
272687 , 48.71
272688 , 39.16
272689 , 11.89
272690 , 22.73
272691 , 30.09
272692 , 30.41
272693 , 38.26
272694 , 41.50
272695 , 29.54
272696 , 46.54
272697 , 15.75
272698 , 54.75
272699 , 14.36
272700 , 25.23
272701 , 44.09
272702 , 26.99
272703 , 24.84
272704 , 23.95
272705 , 26.40
272706 , 12.99
272707 , 15.50
272708 , 22.64
272709 , 28.48
272710 , 26.24
272711 , 14.59
272712 , 56.17
272713 , 24.17
272714 , 17.33
272715 , 30.18
272716 , 27.14
272717 , 25.09
272718 , 28.15
272719 , 22.33
272720 , 11.38
272721 , 17.17
272722 , 14.04
272723 , 15.70
272724 , 26.04
272725 , 23.38
272726 , 27.22
272727 , 34.75
272728 , 16.83
272729 , 20.17
272730 , 19.19
272731 , 32.26
272732 , 21.53
272733 , 42.56
272734 , 29.62
272735 , 25.77
272736 , 21.03
273601 , 23.48
273602 , 17.09
273603 , 21.45
273604 , 36.51
273605 , 14.33
273606 , 18.80
273607 , 37.54
273608 , 25.38
273609 , 33.82
273610 , 26.39
273611 , 20.64
273612 , 89.86
273613 , 22.51
273614 , 21.14
273615 , 44.74
273616 , 33.97
273617 , 31.08
273618 , 17.03
273619 , 51.79
273620 , 18.47
273621 , 59.56
273622 , 25.03
273623 , 22.26
273624 , 15.71
273625 , 40.81
273626 , 22.27
273627 , 19.48
273628 , 30.34
273629 , 15.62
273630 , 12.69
273631 , 16.64
273632 , 16.11
273633 , 26.94
273634 , 9.45
273635 , 12.90
273636 , 35.83
273637 , 31.10
273638 , 22.03
273639 , 12.43
273640 , 22.36
273641 , 47.71
273642 , 55.49
273643 , 29.53
273644 , 35.38
273645 , 24.54
273646 , 36.67
273647 , 43.00
273648 , 35.11
273649 , 11.41
273650 , 16.76
273651 , 29.43
273652 , 30.77
273653 , 31.76
273654 , 38.84
273655 , 27.69
273656 , 44.77
273657 , 15.27
273658 , 52.43
273659 , 14.15
273660 , 26.73
273661 , 53.39
273662 , 23.64
273663 , 24.45
273664 , 29.78
273665 , 22.54
273666 , 14.70
273667 , 18.69
273668 , 22.68
273669 , 19.99
273670 , 25.10
273671 , 16.59
273672 , 57.65
273673 , 26.22
273674 , 15.12
273675 , 33.79
273676 , 20.23
273677 , 30.12
273678 , 24.91
273679 , 26.07
273680 , 11.35
273681 , 15.94
273682 , 16.43
273683 , 15.83
273684 , 26.14
273685 , 25.14
273686 , 20.31
273687 , 34.71
273688 , 15.65
273689 , 18.17
273690 , 22.96
273691 , 32.80
273692 , 22.06
273693 , 38.34
273694 , 31.57
273695 , 22.02
273696 , 22.87
274561 , 21.12
274562 , 16.25
274563 , 18.63
274564 , 28.47
274565 , 13.29
274566 , 16.88
274567 , 38.71
274568 , 26.18
274569 , 33.41
274570 , 23.13
274571 , 20.24
274572 , 67.14
274573 , 22.83
274574 , 21.88
274575 , 47.57
274576 , 31.93
274577 , 30.47
274578 , 18.24
274579 , 47.99
274580 , 21.19
274581 , 60.46
274582 , 28.56
274583 , 27.21
274584 , 16.85
274585 , 38.59
274586 , 22.19
274587 , 17.68
274588 , 25.22
274589 , 14.85
274590 , 12.22
274591 , 14.30
274592 , 11.98
274593 , 25.44
274594 , 9.90
274595 , 15.10
274596 , 36.28
274597 , 30.44
274598 , 26.95
274599 , 12.59
274600 , 22.95
274601 , 43.94
274602 , 49.09
274603 , 33.66
274604 , 40.69
274605 , 22.47
274606 , 36.55
274607 , 43.05
274608 , 41.03
274609 , 12.64
274610 , 18.21
274611 , 27.65
274612 , 31.31
274613 , 39.86
274614 , 39.65
274615 , 28.52
274616 , 48.75
274617 , 15.24
274618 , 47.78
274619 , 16.20
274620 , 27.04
274621 , 53.94
274622 , 23.91
274623 , 21.89
274624 , 23.59
274625 , 28.39
274626 , 11.19
274627 , 19.02
274628 , 22.38
274629 , 23.54
274630 , 21.04
274631 , 15.54
274632 , 48.76
274633 , 23.11
274634 , 14.98
274635 , 28.94
274636 , 26.10
274637 , 29.59
274638 , 29.30
274639 , 27.29
274640 , 13.91
274641 , 14.79
274642 , 15.15
274643 , 15.13
274644 , 29.39
274645 , 31.08
274646 , 20.75
274647 , 35.29
274648 , 18.08
274649 , 20.63
274650 , 19.80
274651 , 38.43
274652 , 24.78
274653 , 39.63
274654 , 28.60
274655 , 20.97
274656 , 18.97
275521 , 21.92
275522 , 16.09
275523 , 21.82
275524 , 33.62
275525 , 14.73
275526 , 18.91
275527 , 40.29
275528 , 26.86
275529 , 30.20
275530 , 21.68
275531 , 20.57
275532 , 90.42
275533 , 32.38
275534 , 20.64
275535 , 41.59
275536 , 36.16
275537 , 32.35
275538 , 14.33
275539 , 43.98
275540 , 18.43
275541 , 60.19
275542 , 27.36
275543 , 24.72
275544 , 15.33
275545 , 39.78
275546 , 20.37
275547 , 18.68
275548 , 25.55
275549 , 19.45
275550 , 13.12
275551 , 17.11
275552 , 15.40
275553 , 24.46
275554 , 12.55
275555 , 13.40
275556 , 32.01
275557 , 26.61
275558 , 26.35
275559 , 11.68
275560 , 23.38
275561 , 34.78
275562 , 52.88
275563 , 29.29
275564 , 33.29
275565 , 23.67
275566 , 38.32
275567 , 45.61
275568 , 41.51
275569 , 11.47
275570 , 16.26
275571 , 29.59
275572 , 26.65
275573 , 36.85
275574 , 42.36
275575 , 24.88
275576 , 43.75
275577 , 18.13
275578 , 51.40
275579 , 16.91
275580 , 27.83
275581 , 41.67
275582 , 20.50
275583 , 24.36
275584 , 23.38
275585 , 23.31
275586 , 15.34
275587 , 18.26
275588 , 24.50
275589 , 25.37
275590 , 21.52
275591 , 15.91
275592 , 49.40
275593 , 20.62
275594 , 14.27
275595 , 31.34
275596 , 23.08
275597 , 28.67
275598 , 29.70
275599 , 28.43
275600 , 11.32
275601 , 22.15
275602 , 16.76
275603 , 14.79
275604 , 35.27
275605 , 27.46
275606 , 25.49
275607 , 35.67
275608 , 17.18
275609 , 18.37
275610 , 19.05
275611 , 37.80
275612 , 21.73
275613 , 39.57
275614 , 30.64
275615 , 22.48
275616 , 20.63
276481 , 20.10
276482 , 17.99
276483 , 22.59
276484 , 34.67
276485 , 13.14
276486 , 16.99
276487 , 38.84
276488 , 27.70
276489 , 31.96
276490 , 22.93
276491 , 20.10
276492 , 82.12
276493 , 26.10
276494 , 21.39
276495 , 57.04
276496 , 35.66
276497 , 36.65
276498 , 12.67
276499 , 43.50
276500 , 16.23
276501 , 58.27
276502 , 25.76
276503 , 24.34
276504 , 16.93
276505 , 39.34
276506 , 18.51
276507 , 17.26
276508 , 24.61
276509 , 17.20
276510 , 16.65
276511 , 15.14
276512 , 12.27
276513 , 26.46
276514 , 13.67
276515 , 13.63
276516 , 44.76
276517 , 27.44
276518 , 24.87
276519 , 11.83
276520 , 20.91
276521 , 42.81
276522 , 49.01
276523 , 24.47
276524 , 36.76
276525 , 22.11
276526 , 35.48
276527 , 44.13
276528 , 39.74
276529 , 11.16
276530 , 16.99
276531 , 24.92
276532 , 24.10
276533 , 36.57
276534 , 42.58
276535 , 29.20
276536 , 43.45
276537 , 14.51
276538 , 49.45
276539 , 16.38
276540 , 30.61
276541 , 54.10
276542 , 22.15
276543 , 24.72
276544 , 21.48
276545 , 23.73
276546 , 10.56
276547 , 14.63
276548 , 20.30
276549 , 27.00
276550 , 19.03
276551 , 14.03
276552 , 56.78
276553 , 26.55
276554 , 16.89
276555 , 33.73
276556 , 21.42
276557 , 29.98
276558 , 29.29
276559 , 22.41
276560 , 12.38
276561 , 16.45
276562 , 17.07
276563 , 13.88
276564 , 21.61
276565 , 28.72
276566 , 23.02
276567 , 42.58
276568 , 18.00
276569 , 23.32
276570 , 24.27
276571 , 47.72
276572 , 28.17
276573 , 34.96
276574 , 36.91
276575 , 21.66
276576 , 20.62
277441 , 19.77
277442 , 21.85
277443 , 21.16
277444 , 35.78
277445 , 13.55
277446 , 15.74
277447 , 38.92
277448 , 28.56
277449 , 27.02
277450 , 23.29
277451 , 21.56
277452 , 78.64
277453 , 20.82
277454 , 23.42
277455 , 47.68
277456 , 37.13
277457 , 38.36
277458 , 14.17
277459 , 39.80
277460 , 13.81
277461 , 60.22
277462 , 26.23
277463 , 27.51
277464 , 14.04
277465 , 36.37
277466 , 21.04
277467 , 17.81
277468 , 24.06
277469 , 16.36
277470 , 16.64
277471 , 15.73
277472 , 21.64
277473 , 27.05
277474 , 10.67
277475 , 11.93
277476 , 34.06
277477 , 25.21
277478 , 27.63
277479 , 11.54
277480 , 22.53
277481 , 43.64
277482 , 42.48
277483 , 32.77
277484 , 38.00
277485 , 23.34
277486 , 33.76
277487 , 43.59
277488 , 39.08
277489 , 11.78
277490 , 13.37
277491 , 29.85
277492 , 28.84
277493 , 36.08
277494 , 39.70
277495 , 35.91
277496 , 47.65
277497 , 15.07
277498 , 48.35
277499 , 14.40
277500 , 30.39
277501 , 60.00
277502 , 26.61
277503 , 17.91
277504 , 21.51
277505 , 19.37
277506 , 13.35
277507 , 15.18
277508 , 24.72
277509 , 26.12
277510 , 21.42
277511 , 14.20
277512 , 54.26
277513 , 21.18
277514 , 14.56
277515 , 35.29
277516 , 26.24
277517 , 23.58
277518 , 29.58
277519 , 23.61
277520 , 13.46
277521 , 16.38
277522 , 16.08
277523 , 15.13
277524 , 27.24
277525 , 24.28
277526 , 24.35
277527 , 33.49
277528 , 16.63
277529 , 18.66
277530 , 20.77
277531 , 33.65
277532 , 28.77
277533 , 35.05
277534 , 38.65
277535 , 21.53
277536 , 22.30
278401 , 21.68
278402 , 17.18
278403 , 22.11
278404 , 32.90
278405 , 13.00
278406 , 16.06
278407 , 38.68
278408 , 23.71
278409 , 29.92
278410 , 22.32
278411 , 21.32
278412 , 75.29
278413 , 25.85
278414 , 21.21
278415 , 46.15
278416 , 32.81
278417 , 35.60
278418 , 16.02
278419 , 38.20
278420 , 19.82
278421 , 62.01
278422 , 25.74
278423 , 20.19
278424 , 15.40
278425 , 37.88
278426 , 23.30
278427 , 20.25
278428 , 23.37
278429 , 16.09
278430 , 12.63
278431 , 14.49
278432 , 13.29
278433 , 25.96
278434 , 10.70
278435 , 15.36
278436 , 36.39
278437 , 26.33
278438 , 24.44
278439 , 10.36
278440 , 23.82
278441 , 43.54
278442 , 55.32
278443 , 32.34
278444 , 41.43
278445 , 20.93
278446 , 33.86
278447 , 47.23
278448 , 37.56
278449 , 11.59
278450 , 17.89
278451 , 31.35
278452 , 30.89
278453 , 31.61
278454 , 48.85
278455 , 29.07
278456 , 44.72
278457 , 19.37
278458 , 50.82
278459 , 15.53
278460 , 27.09
278461 , 47.28
278462 , 27.33
278463 , 20.70
278464 , 23.65
278465 , 22.85
278466 , 13.82
278467 , 18.23
278468 , 20.47
278469 , 21.56
278470 , 19.84
278471 , 15.66
278472 , 46.61
278473 , 25.97
278474 , 18.07
278475 , 31.15
278476 , 20.19
278477 , 27.14
278478 , 31.29
278479 , 26.74
278480 , 11.23
278481 , 17.95
278482 , 12.71
278483 , 15.13
278484 , 27.25
278485 , 32.70
278486 , 26.06
278487 , 32.04
278488 , 16.08
278489 , 23.10
278490 , 16.02
278491 , 36.92
278492 , 24.13
278493 , 36.84
278494 , 30.50
278495 , 20.28
278496 , 19.51
279361 , 22.98
279362 , 17.07
279363 , 21.16
279364 , 38.81
279365 , 14.34
279366 , 18.01
279367 , 38.94
279368 , 25.62
279369 , 34.81
279370 , 25.58
279371 , 25.85
279372 , 77.56
279373 , 22.21
279374 , 24.23
279375 , 47.69
279376 , 36.82
279377 , 30.55
279378 , 15.55
279379 , 46.10
279380 , 16.68
279381 , 58.56
279382 , 29.07
279383 , 27.90
279384 , 14.50
279385 , 38.75
279386 , 19.64
279387 , 16.35
279388 , 25.30
279389 , 15.07
279390 , 12.47
279391 , 14.53
279392 , 13.16
279393 , 26.26
279394 , 8.16
279395 , 11.56
279396 , 36.33
279397 , 26.64
279398 , 33.00
279399 , 12.63
279400 , 22.20
279401 , 33.85
279402 , 41.83
279403 , 32.22
279404 , 43.05
279405 , 20.00
279406 , 38.70
279407 , 46.21
279408 , 45.82
279409 , 14.08
279410 , 19.88
279411 , 31.09
279412 , 26.17
279413 , 38.16
279414 , 42.99
279415 , 25.09
279416 , 42.27
279417 , 19.33
279418 , 50.26
279419 , 14.27
279420 , 29.12
279421 , 55.30
279422 , 21.05
279423 , 24.58
279424 , 22.55
279425 , 23.58
279426 , 14.96
279427 , 15.51
279428 , 20.63
279429 , 26.15
279430 , 18.57
279431 , 14.58
279432 , 58.55
279433 , 22.08
279434 , 14.87
279435 , 33.97
279436 , 22.10
279437 , 29.71
279438 , 24.88
279439 , 26.87
279440 , 12.94
279441 , 16.64
279442 , 14.39
279443 , 16.96
279444 , 24.43
279445 , 24.16
279446 , 24.82
279447 , 32.67
279448 , 17.18
279449 , 18.48
279450 , 20.98
279451 , 37.25
279452 , 21.58
279453 , 32.83
279454 , 32.08
279455 , 23.91
279456 , 19.95
280321 , 23.94
280322 , 18.21
280323 , 22.74
280324 , 38.77
280325 , 15.65
280326 , 18.96
280327 , 38.77
280328 , 24.57
280329 , 34.01
280330 , 21.14
280331 , 20.14
280332 , 80.77
280333 , 22.44
280334 , 21.30
280335 , 52.46
280336 , 29.79
280337 , 35.69
280338 , 20.55
280339 , 46.40
280340 , 13.49
280341 , 57.00
280342 , 26.92
280343 , 26.38
280344 , 14.78
280345 , 43.30
280346 , 20.33
280347 , 16.61
280348 , 19.16
280349 , 16.17
280350 , 13.97
280351 , 13.13
280352 , 12.65
280353 , 28.29
280354 , 10.75
280355 , 13.82
280356 , 31.45
280357 , 29.83
280358 , 21.13
280359 , 11.68
280360 , 26.40
280361 , 41.13
280362 , 43.33
280363 , 31.51
280364 , 45.74
280365 , 18.10
280366 , 35.33
280367 , 39.51
280368 , 37.41
280369 , 9.58
280370 , 14.23
280371 , 31.30
280372 , 30.41
280373 , 39.47
280374 , 45.71
280375 , 28.70
280376 , 46.19
280377 , 15.88
280378 , 46.60
280379 , 17.59
280380 , 29.35
280381 , 46.84
280382 , 18.45
280383 , 31.87
280384 , 22.82
280385 , 26.96
280386 , 12.35
280387 , 17.76
280388 , 23.76
280389 , 27.62
280390 , 19.69
280391 , 17.84
280392 , 48.27
280393 , 27.84
280394 , 15.80
280395 , 32.15
280396 , 20.56
280397 , 23.44
280398 , 28.43
280399 , 20.92
280400 , 12.90
280401 , 17.13
280402 , 14.72
280403 , 15.83
280404 , 24.92
280405 , 25.01
280406 , 24.28
280407 , 34.13
280408 , 14.29
280409 , 20.47
280410 , 23.16
280411 , 35.91
280412 , 20.82
280413 , 36.70
280414 , 35.35
280415 , 25.81
280416 , 19.94
281281 , 22.41
281282 , 17.89
281283 , 22.75
281284 , 33.01
281285 , 15.81
281286 , 18.11
281287 , 40.10
281288 , 32.46
281289 , 32.58
281290 , 23.97
281291 , 19.96
281292 , 71.97
281293 , 22.73
281294 , 22.82
281295 , 47.33
281296 , 34.56
281297 , 32.79
281298 , 16.60
281299 , 44.09
281300 , 19.90
281301 , 64.11
281302 , 27.24
281303 , 23.18
281304 , 17.00
281305 , 38.94
281306 , 22.21
281307 , 20.19
281308 , 26.81
281309 , 17.54
281310 , 13.14
281311 , 13.51
281312 , 11.98
281313 , 23.17
281314 , 8.19
281315 , 11.33
281316 , 39.27
281317 , 28.48
281318 , 27.33
281319 , 11.68
281320 , 22.58
281321 , 37.20
281322 , 46.01
281323 , 29.35
281324 , 35.27
281325 , 20.58
281326 , 38.61
281327 , 43.54
281328 , 40.75
281329 , 10.32
281330 , 21.64
281331 , 29.64
281332 , 30.16
281333 , 41.14
281334 , 42.76
281335 , 28.86
281336 , 39.77
281337 , 15.93
281338 , 53.11
281339 , 16.31
281340 , 31.39
281341 , 54.78
281342 , 22.09
281343 , 23.96
281344 , 24.39
281345 , 27.01
281346 , 12.36
281347 , 18.01
281348 , 21.09
281349 , 26.57
281350 , 17.12
281351 , 14.97
281352 , 54.36
281353 , 23.25
281354 , 23.59
281355 , 29.84
281356 , 14.93
281357 , 32.75
281358 , 29.44
281359 , 23.56
281360 , 11.64
281361 , 16.29
281362 , 14.22
281363 , 16.96
281364 , 29.20
281365 , 32.45
281366 , 27.29
281367 , 38.46
281368 , 19.43
281369 , 20.73
281370 , 21.14
281371 , 31.95
281372 , 28.08
281373 , 35.46
281374 , 37.38
281375 , 22.21
281376 , 21.00
282241 , 27.05
282242 , 18.61
282243 , 22.39
282244 , 34.43
282245 , 12.17
282246 , 16.32
282247 , 41.42
282248 , 28.26
282249 , 33.26
282250 , 24.12
282251 , 22.33
282252 , 79.06
282253 , 29.68
282254 , 20.45
282255 , 46.08
282256 , 33.17
282257 , 38.20
282258 , 15.48
282259 , 47.18
282260 , 23.61
282261 , 61.91
282262 , 26.43
282263 , 27.29
282264 , 16.66
282265 , 39.17
282266 , 21.17
282267 , 15.59
282268 , 28.25
282269 , 14.39
282270 , 14.14
282271 , 15.56
282272 , 14.05
282273 , 28.51
282274 , 7.75
282275 , 11.20
282276 , 37.84
282277 , 25.95
282278 , 22.57
282279 , 12.82
282280 , 26.85
282281 , 39.23
282282 , 43.14
282283 , 28.75
282284 , 34.82
282285 , 20.49
282286 , 37.12
282287 , 49.44
282288 , 41.12
282289 , 11.69
282290 , 16.96
282291 , 31.61
282292 , 33.07
282293 , 34.80
282294 , 42.93
282295 , 28.88
282296 , 43.02
282297 , 14.61
282298 , 49.77
282299 , 16.42
282300 , 29.35
282301 , 53.40
282302 , 18.46
282303 , 21.93
282304 , 22.25
282305 , 24.49
282306 , 11.89
282307 , 16.21
282308 , 22.61
282309 , 22.91
282310 , 20.71
282311 , 14.84
282312 , 53.87
282313 , 21.08
282314 , 15.39
282315 , 31.38
282316 , 22.47
282317 , 29.84
282318 , 24.54
282319 , 23.49
282320 , 11.08
282321 , 17.97
282322 , 15.23
282323 , 15.17
282324 , 23.77
282325 , 38.45
282326 , 23.06
282327 , 30.80
282328 , 17.25
282329 , 18.34
282330 , 24.39
282331 , 35.37
282332 , 24.98
282333 , 36.87
282334 , 31.48
282335 , 23.44
282336 , 19.02
283201 , 22.20
283202 , 18.88
283203 , 22.80
283204 , 28.69
283205 , 14.44
283206 , 17.12
283207 , 41.35
283208 , 27.87
283209 , 28.51
283210 , 23.24
283211 , 20.03
283212 , 76.20
283213 , 24.36
283214 , 23.21
283215 , 44.08
283216 , 32.70
283217 , 28.63
283218 , 15.63
283219 , 44.59
283220 , 16.28
283221 , 60.46
283222 , 27.29
283223 , 23.39
283224 , 17.09
283225 , 39.50
283226 , 19.59
283227 , 18.77
283228 , 24.16
283229 , 15.17
283230 , 14.82
283231 , 13.74
283232 , 14.40
283233 , 23.59
283234 , 15.19
283235 , 10.19
283236 , 32.94
283237 , 29.53
283238 , 28.17
283239 , 11.38
283240 , 23.03
283241 , 40.70
283242 , 44.54
283243 , 32.67
283244 , 42.45
283245 , 21.74
283246 , 37.49
283247 , 42.44
283248 , 44.08
283249 , 14.23
283250 , 17.45
283251 , 30.81
283252 , 31.36
283253 , 34.34
283254 , 43.86
283255 , 27.13
283256 , 46.70
283257 , 17.44
283258 , 53.35
283259 , 14.89
283260 , 29.23
283261 , 52.94
283262 , 18.90
